Nome,DOB,Fighter_URL
Rafael Rebello,1980-10-16,http://ufcstats.com/fighter-details/972197a8c61ac413
Nasrudin Nasrudinov,1991-10-06,http://ufcstats.com/fighter-details/769fa803bf9d2e3b
Magomed Gadzhiyasulov,1993-11-04,http://ufcstats.com/fighter-details/6e344b71421103da
Ryan Gandra,1995-05-08,http://ufcstats.com/fighter-details/e463ce0a2ca474f4
Cody Law,1995-03-24,http://ufcstats.com/fighter-details/e3162dbdbfd78287
Justin Ledet,1988-09-28,http://ufcstats.com/fighter-details/ba1e6cb3d43f7430
Dominic Waters,1989-04-11,http://ufcstats.com/fighter-details/2de91c2244ad7e89
Chad Leonhardt,1980-02-19,http://ufcstats.com/fighter-details/657d0ed181f04215
Martin Buschkamp,1991-01-06,http://ufcstats.com/fighter-details/8fc30d8cebb17116
Mads Burnell,1994-03-06,http://ufcstats.com/fighter-details/69f01b25dfabaf6b
Zygimantas Ramaska,1996-12-27,http://ufcstats.com/fighter-details/641ca2c2ed91b93c
Lance Gibson Jr.,1995-02-02,http://ufcstats.com/fighter-details/07bc580bdf3eb9c8
Chase Gibson,1990-02-07,http://ufcstats.com/fighter-details/09439946214993bc
Zach Light,1974-02-06,http://ufcstats.com/fighter-details/5d7c18191b8aa432
Austin Lingo,1994-07-10,http://ufcstats.com/fighter-details/305d73ede05e31ad
Cynthia Calvillo,1987-07-13,http://ufcstats.com/fighter-details/98215d037be5bcb7
Kevin Casey,1981-06-15,http://ufcstats.com/fighter-details/8d9586726252dbf7
Yoshihiro Nakao,1972-06-25,http://ufcstats.com/fighter-details/e18012194473e8b0
Spike Carlyle,1993-05-06,http://ufcstats.com/fighter-details/be68b375707dcb85
Josh Rafferty,1981-01-06,http://ufcstats.com/fighter-details/ff2c606c8bc365e3
Maurice Greene,1986-07-05,http://ufcstats.com/fighter-details/068f8a189a47fea6
Kevin Gray,1985-05-03,http://ufcstats.com/fighter-details/bb0d290026d7681d
Heraldo Souza,1994-12-15,http://ufcstats.com/fighter-details/22b43be04d7454d0
Greg Soto,1986-06-03,http://ufcstats.com/fighter-details/9c669abd35b2522f
Li Yunfeng,1999-03-08,http://ufcstats.com/fighter-details/4c7afd56ef1947ac
Juan Cabrera,2004-02-19,http://ufcstats.com/fighter-details/601f8439a0277670
JP Buys,1996-04-30,http://ufcstats.com/fighter-details/0b362247806341e5
Raphael Butler,1984-01-04,http://ufcstats.com/fighter-details/f941505e35fb1eae
Billy Giovanella,1985-08-20,http://ufcstats.com/fighter-details/c1ea31a904fe08a9
Steve Steinbeiss,1981-05-05,http://ufcstats.com/fighter-details/0b5b6876c2a4723f
Juliana Lima,1982-03-15,http://ufcstats.com/fighter-details/75a6a390fd5dca46
Victoria Leonardo,1990-02-16,http://ufcstats.com/fighter-details/9dedfdd91070ddd8
Ulysses Gomez,1983-05-25,http://ufcstats.com/fighter-details/1e35aa8955794580
Dos Caras Jr.,1977-05-25,http://ufcstats.com/fighter-details/155a02a8b4311057
Kevin Natividad,1993-04-02,http://ufcstats.com/fighter-details/0c258d1d8e16e5f1
Charlie Campbell,1995-07-03,http://ufcstats.com/fighter-details/b39f7a6c2be17ee8
Melissa Gatto,1996-05-02,http://ufcstats.com/fighter-details/a4a80dd7336ffd59
Felicia Spencer,1990-11-29,http://ufcstats.com/fighter-details/39d91e95949de3d9
Andreas Spang,1978-11-07,http://ufcstats.com/fighter-details/b9eb5b4ed07d1525
Todd Gouwenberg,1974-09-25,http://ufcstats.com/fighter-details/c44acf87e376c62b
Tim Gorman,1983-04-29,http://ufcstats.com/fighter-details/c10eb2f12c489f6d
Macksom Lee,1999-01-06,http://ufcstats.com/fighter-details/9fd299c8356cbf0f
Antonio Braga Neto,1987-10-29,http://ufcstats.com/fighter-details/fae67903c4fe636b
Hans Nijman,1959-10-23,http://ufcstats.com/fighter-details/4956f60b7fa57c1a
Ramsey Nijem,1988-04-01,http://ufcstats.com/fighter-details/22aa91e402d0fe1f
Mike Nickels,1971-12-13,http://ufcstats.com/fighter-details/330ec26453c44a59
Billy Ray Goff,1998-06-18,http://ufcstats.com/fighter-details/fa07345cc9db5cc9
Laureano Staropoli,1993-02-27,http://ufcstats.com/fighter-details/a12a8314adc1c1c9
Robert Densley,,http://ufcstats.com/fighter-details/b72f3cafa6376e35
Emil Meek,1988-08-20,http://ufcstats.com/fighter-details/103b06d8707895a9
Steve Mensing,1977-12-06,http://ufcstats.com/fighter-details/3bc27ec15facbcf3
Louis Jourdain,1997-03-13,http://ufcstats.com/fighter-details/91cd52cb92dfdd52
Gareth Joseph,1984-09-28,http://ufcstats.com/fighter-details/8ecb9f42da5ef5ac
Rodrigo Sezinando,1997-12-11,http://ufcstats.com/fighter-details/c06d6b18862f9a53
Jason Young,1986-06-28,http://ufcstats.com/fighter-details/f59e9e49ef85b469
Dashon Johnson,1988-01-25,http://ufcstats.com/fighter-details/36207c58e854cae5
Adam Piccolotti,1988-10-23,http://ufcstats.com/fighter-details/fa399f7f6e17f7f5
Jonathan Piersma,1996-03-03,http://ufcstats.com/fighter-details/1c7308d2957a12d2
Armen Petrosyan,1990-11-03,http://ufcstats.com/fighter-details/369ea36e450ae62a
Pablo Alfonso,1983-05-09,http://ufcstats.com/fighter-details/4b37a0bc2ab4cae1
Sung Bin Jo,1992-07-17,http://ufcstats.com/fighter-details/6e0e977beb909837
Mike Zichelle,,http://ufcstats.com/fighter-details/6d3398b910461f2f
Olaf Alfonso,1974-08-06,http://ufcstats.com/fighter-details/b757c73f443d4fca
Mario Piazzon,1998-04-06,http://ufcstats.com/fighter-details/44f234a36324e6c8
Wallen Del Rosario,1993-03-18,http://ufcstats.com/fighter-details/a62f85f6a6c19a4c
Donte Johnson,1999-01-25,http://ufcstats.com/fighter-details/ad5cb64af10fc946
ChangMin Yoon,1994-05-10,http://ufcstats.com/fighter-details/29ab96eae72bad9f
SangHoon Yoo,1990-01-18,http://ufcstats.com/fighter-details/00b490982afd1b17
Alex Serdyukov,1980-05-24,http://ufcstats.com/fighter-details/253d3f9e97ca149a
Kris McCray,1981-09-24,http://ufcstats.com/fighter-details/baed16f18348908e
Josh Thornburg,1984-05-24,http://ufcstats.com/fighter-details/083e15da67d9b0fa
Danny Downes,1986-04-08,http://ufcstats.com/fighter-details/a66395395b5f1394
Jon Delos Reyes,1987-08-19,http://ufcstats.com/fighter-details/0d0351c20169a499
Anton Turkalj,1996-06-10,http://ufcstats.com/fighter-details/82529ce93cd9a2cf
Radley Da Silva,1995-06-20,http://ufcstats.com/fighter-details/0d68c7bfdff1dc34
Gilbert Jimenez,,http://ufcstats.com/fighter-details/59d36ddfcb27b7dc
Kai Kamaka,1995-01-05,http://ufcstats.com/fighter-details/eee0ef3e2b14816b
Liliya Shakirova,1991-10-24,http://ufcstats.com/fighter-details/f300763147320d12
Ali AlQaisi,1990-09-23,http://ufcstats.com/fighter-details/e87a13e02c01331d
Jamie Yager,1983-11-29,http://ufcstats.com/fighter-details/85248da6e9e2f7e7
Yanal Ashmouz,1995-03-31,http://ufcstats.com/fighter-details/c739c2995a275314
Cesar Arzamendia,1991-01-31,http://ufcstats.com/fighter-details/49f78022126bf4a4
Brogan Walker,1988-08-02,http://ufcstats.com/fighter-details/4333a8e70a672eb7
Alex Soto,1984-02-15,http://ufcstats.com/fighter-details/d18dbcb0f8e2b55d
Natan Levy,1991-09-30,http://ufcstats.com/fighter-details/a29db9cd4f9ccea5
Dorian Ramos,1993-12-31,http://ufcstats.com/fighter-details/fa4dcb2c8de482ee
Eric Nolan,1997-09-13,http://ufcstats.com/fighter-details/64b12fe31be7560c
Dakota Bush,1994-06-09,http://ufcstats.com/fighter-details/3033c1c080672475
Mridul Saikia,1997-05-09,http://ufcstats.com/fighter-details/96c76dd695eb3b88
Eddie Gordon,1983-07-22,http://ufcstats.com/fighter-details/8cad40a75e5c97f5
Bobby Stack,,http://ufcstats.com/fighter-details/6436029b50a9c255
Ryan Stonitsch,1977-02-03,http://ufcstats.com/fighter-details/8d477c3fbe001f9d
Phil Cardella,1976-07-09,http://ufcstats.com/fighter-details/f6a7b02c42e9fc5b
Kurtis Campbell,2002-07-29,http://ufcstats.com/fighter-details/9d51798e61f2e0c7
Louis Gaudinot,1984-08-28,http://ufcstats.com/fighter-details/b72a60a0cadff408
Bubba Bush,1985-07-24,http://ufcstats.com/fighter-details/132505067f08c54d
Ron Sparks,,http://ufcstats.com/fighter-details/743fd9080892501d
JungHyun Lee,2002-09-10,http://ufcstats.com/fighter-details/b6033505c245e28b
Josh San Diego,,http://ufcstats.com/fighter-details/983e281d257c24dc
Roger Gracie,1981-09-26,http://ufcstats.com/fighter-details/a6bbd3df469c6bea
Rolles Gracie,1978-07-14,http://ufcstats.com/fighter-details/e4a9dbade7c7e1a7
Valerie Letourneau,1983-04-29,http://ufcstats.com/fighter-details/46a2f24feb258ae0
Lukasz Les,1981-11-05,http://ufcstats.com/fighter-details/5a8e30ed38a5bc6f
Josh Burns,1978-05-15,http://ufcstats.com/fighter-details/1e092415a7eeaf65
Mitch Ramirez,1992-11-03,http://ufcstats.com/fighter-details/e99eb0ef25885de5
Emiliano Linares,1997-04-21,http://ufcstats.com/fighter-details/a4ef92274a45143d
Mateo Vogel,1996-03-05,http://ufcstats.com/fighter-details/90b57b19d20e1969
Nicolle Caliari,1996-11-04,http://ufcstats.com/fighter-details/fc0a4053eb8a3a59
Ryan Loder,1991-06-05,http://ufcstats.com/fighter-details/d5bab53a1a603aac
Bobby Nash,1990-03-26,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea
Roger Narvaez,1983-09-09,http://ufcstats.com/fighter-details/3a12a2f096a6d975
Carlos Candelario,1991-06-04,http://ufcstats.com/fighter-details/760a55d5b6098cbe
Clayton Carpenter,1996-06-09,http://ufcstats.com/fighter-details/b62d5280966b2460
Ben Wall,1989-03-25,http://ufcstats.com/fighter-details/1ad381c8994c4e5b
Lawrence Lui,1996-08-04,http://ufcstats.com/fighter-details/a1ad35b98a9136e5
Navajo Stirling,1997-11-07,http://ufcstats.com/fighter-details/b4b496ec2197ee3e
Jon Madsen,1980-02-12,http://ufcstats.com/fighter-details/7691a80e6ca3e55b
Josias Musasa,1998-10-10,http://ufcstats.com/fighter-details/723b64c0e9a8f348
Jesse Murray,1993-01-26,http://ufcstats.com/fighter-details/d0147e906106cd2e
Lee Murray,1977-09-12,http://ufcstats.com/fighter-details/32016899d0a222a3
Azamat Gashimov,1990-04-07,http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3
Nick Garcia,,http://ufcstats.com/fighter-details/8a04d94dfcfab159
Derek Getzel,,http://ufcstats.com/fighter-details/42883268854b78be
Terrance Saeteurn,1995-05-30,http://ufcstats.com/fighter-details/a78f7a9135eb6249
Turrell Galloway,1976-08-11,http://ufcstats.com/fighter-details/7e654edcddd71550
Gil Castillo,1965-10-21,http://ufcstats.com/fighter-details/31ceaf0e670c1578
Elise Reed,1992-12-05,http://ufcstats.com/fighter-details/ac7c765882f2c68c
Hugo Viana,1982-09-26,http://ufcstats.com/fighter-details/f95381efb3051d81
Hyeonjong Song,2002-04-23,http://ufcstats.com/fighter-details/c5dc1bf9b78f262c
Stephen Ledbetter,1982-06-30,http://ufcstats.com/fighter-details/56ec58954158966a
Robert Sanchez,1986-03-05,http://ufcstats.com/fighter-details/546f8599a63c29da
Erick Sanchez,1990-10-04,http://ufcstats.com/fighter-details/ef3663798164adf0
Viacheslav Borshchev,1992-01-08,http://ufcstats.com/fighter-details/19c591115a58982c
Kengo Watanabe,1976-01-31,http://ufcstats.com/fighter-details/2abe38b81d68a24a
Poliana Botelho,1988-12-15,http://ufcstats.com/fighter-details/5c126c6aac3ef364
Jose Ochoa,2000-12-31,http://ufcstats.com/fighter-details/88be62d6c1e6dadb
Christian Wellisch,1975-09-13,http://ufcstats.com/fighter-details/f1b2a4365799c48b
Charalampos Grigoriou,1992-03-31,http://ufcstats.com/fighter-details/68b8ebdfce9dbb61
Jeremy Larsen,1984-05-18,http://ufcstats.com/fighter-details/c3bd649a9194e50c
Ronnie Lawrence,1992-06-13,http://ufcstats.com/fighter-details/e7e01e266a9d4342
Brandon Saling,1986-01-28,http://ufcstats.com/fighter-details/a049aa06508b9c7b
Claudia Leite,1996-11-04,http://ufcstats.com/fighter-details/90550a08f0b02b6f
Cory Walmsley,,http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee
Lucas Gamaza,,http://ufcstats.com/fighter-details/289a3b69b85da7cd
Santiago Luna,2004-08-06,http://ufcstats.com/fighter-details/faf317c665546a36
Mike Lullo,1979-07-24,http://ufcstats.com/fighter-details/e26882820f9e8df5
Michel Quinones,1984-12-22,http://ufcstats.com/fighter-details/5e84a859c6a82288
Vinicius Queiroz,1983-08-29,http://ufcstats.com/fighter-details/2a8502954f49e682
Bruno Oliveira,1984-05-02,http://ufcstats.com/fighter-details/1e85912c9bab7e2b
James Bochnovic,1989-02-13,http://ufcstats.com/fighter-details/984d15d5dc7bfcf9
Kyle Bochniak,1987-02-05,http://ufcstats.com/fighter-details/c5af5750e8bae4f0
Shimon Smotritsky,2000-08-22,http://ufcstats.com/fighter-details/1b0491ef0f9c965e
Keiichiro Nakamura,1998-12-02,http://ufcstats.com/fighter-details/3618e0632ecdba9c
Lu Kai,1994-03-01,http://ufcstats.com/fighter-details/a2d23e684b3db732
Klayton Mai,1986-11-30,http://ufcstats.com/fighter-details/7a9c1bb08a743d7f
Tom Murphy,1974-11-19,http://ufcstats.com/fighter-details/62918a2118de08b2
Ryuichi Murata,1976-08-27,http://ufcstats.com/fighter-details/e3a6c6d6d0ac0815
Rama Supandhi,1991-11-07,http://ufcstats.com/fighter-details/6d537248fe7cccf1
Lucasz Sudolski,1993-06-15,http://ufcstats.com/fighter-details/b160e4f251283d70
Stephanie Frausto,1990-09-20,http://ufcstats.com/fighter-details/fee02819a271c050
Cody Haddon,1998-09-08,http://ufcstats.com/fighter-details/8e6654e9f0461b8f
Gugun Gusman,1990-03-03,http://ufcstats.com/fighter-details/e34e3b1fffa13a6a
Ramazan Kuramagomedov,1996-08-23,http://ufcstats.com/fighter-details/b6a73e6f11a8835c
Kyle Bolt,,http://ufcstats.com/fighter-details/9d455d5cfe6a0e35
Gaston Bolanos,1992-09-14,http://ufcstats.com/fighter-details/96924b0019b3aff1
Mandy Bohm,1989-07-30,http://ufcstats.com/fighter-details/297a2b35444c245b
Derek Bohi,,http://ufcstats.com/fighter-details/70a1c7626b5e0599
Masakatsu Okuda,1976-01-16,http://ufcstats.com/fighter-details/02a65a55f25fb4f3
Blake Bilder,1990-07-12,http://ufcstats.com/fighter-details/5095b0920a3602aa
Caio Machado,1994-07-20,http://ufcstats.com/fighter-details/89839250eb25c9c1
Valesca Machado,1996-05-06,http://ufcstats.com/fighter-details/a1a91dbf41a029c4
Renee Forte,1987-03-27,http://ufcstats.com/fighter-details/44bc27bfa76dcd9e
Felipe Franco,2001-01-22,http://ufcstats.com/fighter-details/e564146b9cf6dbef
Alain Van der Merckt,1993-06-11,http://ufcstats.com/fighter-details/f6bbc6ba4f06ad60
Marco Polo Reyes,1984-11-07,http://ufcstats.com/fighter-details/edd02825c29028fe
Solomon Renfro,1997-02-05,http://ufcstats.com/fighter-details/ce6b5b93a96dd15b
Klaudia Sygula,1998-12-30,http://ufcstats.com/fighter-details/9f5e3c20ce40b344
Shin Haraguchi,1998-11-27,http://ufcstats.com/fighter-details/05b17ae24e6bba81
Ray Sloan,1985-07-14,http://ufcstats.com/fighter-details/a2d1d3d144fed708
DeAnna Bennett,1984-11-18,http://ufcstats.com/fighter-details/404ecb2700844072
Justin Willis,1987-07-19,http://ufcstats.com/fighter-details/ce1e867808ef5fce
Sumit Kumar,2000-09-09,http://ufcstats.com/fighter-details/a0a625221e0dd339
Corinne Laframboise,1989-05-25,http://ufcstats.com/fighter-details/fbe9f4efc2153be2
Michal Figlak,1996-08-15,http://ufcstats.com/fighter-details/b4c57a8c2b773e82
Timo Feucht,1996-01-18,http://ufcstats.com/fighter-details/8c21eb9fd7c4c203
Bartosz Szewczyk,1997-09-18,http://ufcstats.com/fighter-details/224050896306f00c
Miki Motono,1994-05-18,http://ufcstats.com/fighter-details/a5fa51a81d0c5ed9
John Cholish,1983-12-17,http://ufcstats.com/fighter-details/03c9994c5b8958ec
Mark Choinski,1995-10-22,http://ufcstats.com/fighter-details/001eb2ab0f30e7ea
Sako Chivitchian,1984-03-11,http://ufcstats.com/fighter-details/9f7787e56a6bc0f4
Carlos Mota,1995-04-15,http://ufcstats.com/fighter-details/b15862fcd6ded451
Daniel Puder,1981-10-09,http://ufcstats.com/fighter-details/66e0a70352fef46a
Gerric Hayes,1980-10-29,http://ufcstats.com/fighter-details/7d6a3546c988cdc0
Steve Kozola,,http://ufcstats.com/fighter-details/fc36e2352dccf2a4
Korey Kuppe,1989-01-23,http://ufcstats.com/fighter-details/780a2897055e3ee3
Antoni Hardonk,1976-02-05,http://ufcstats.com/fighter-details/69b69c0178c4004d
KB Bhullar,1991-10-12,http://ufcstats.com/fighter-details/9cd047a828dd7515
Patrick Williams,1981-09-07,http://ufcstats.com/fighter-details/39330403ad27c2bb
Teemu Packalen,1987-05-22,http://ufcstats.com/fighter-details/8f4eeaf7a0df7c1a
Nick Pace,1987-04-17,http://ufcstats.com/fighter-details/8cb76103cd8a1562
Chance Farrar,1975-09-11,http://ufcstats.com/fighter-details/49c7236c737d7e59
Roberto Romero,2000-01-30,http://ufcstats.com/fighter-details/15ea371202eb25e1
Kin Moy,,http://ufcstats.com/fighter-details/ae922e7d9e852d7a
Paige VanZant,1994-03-26,http://ufcstats.com/fighter-details/4d5197f331c47290
Christian Colombo,1980-07-01,http://ufcstats.com/fighter-details/9123c54d0a2b72dd
Murad Chunkaiev,,http://ufcstats.com/fighter-details/d4a12dfa4067742f
John Cofer,1984-04-29,http://ufcstats.com/fighter-details/8b260672a21d1fd6
Lucrezia Ria,1992-06-24,http://ufcstats.com/fighter-details/042cc07ad5a53a33
Kenneth Bergh,1989-06-26,http://ufcstats.com/fighter-details/aa8189053b3a8994
Mariusz Ksiazkiewicz,1989-10-04,http://ufcstats.com/fighter-details/ab16537dd1e5e81d
Luis Pajuelo,1994-12-18,http://ufcstats.com/fighter-details/e530df53922f413e
Josh Paiva,1991-04-05,http://ufcstats.com/fighter-details/1e12c1dbbb1e2dda
Diego Henrique da Silva,1986-08-22,http://ufcstats.com/fighter-details/1649770c649db6a5
Dylan Mantello,1992-11-19,http://ufcstats.com/fighter-details/e192ebb85b68fa9e
David Marshall,1984-08-24,http://ufcstats.com/fighter-details/0a2813f89a758ff7
John Marsh,1970-09-15,http://ufcstats.com/fighter-details/b6b12014698cc345
Gisele Moreira,1981-01-14,http://ufcstats.com/fighter-details/6a125ba3ec37e27e
Christian Morecraft,1986-09-08,http://ufcstats.com/fighter-details/80779d7441af1b52
Mike van Arsdale,1965-06-20,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9
Ivan Valenzuela,1992-11-17,http://ufcstats.com/fighter-details/45b82ebf0b9e0fd2
Sijara Eubanks,1985-04-27,http://ufcstats.com/fighter-details/4234f0097c83fa62
Josefine Knutsson,1996-01-16,http://ufcstats.com/fighter-details/971dba22c622af12
Mantas Kondratavicius,1999-07-17,http://ufcstats.com/fighter-details/3cc506f115cbb9d5
Pat Barry,1979-07-07,http://ufcstats.com/fighter-details/658c3465581ae46b
Alan Baudot,1988-02-01,http://ufcstats.com/fighter-details/c9a94278df042f46
Dione Barbosa,1992-05-08,http://ufcstats.com/fighter-details/27b388f0aab49780
Richie Hightower,1974-11-26,http://ufcstats.com/fighter-details/318e629d1eb7aa49
Jeremie Holloway,1984-09-29,http://ufcstats.com/fighter-details/ee28aa7f1043756c
Josh Hokit,1997-11-12,http://ufcstats.com/fighter-details/955da1675ad58a50
Joseph Holmes,1995-07-04,http://ufcstats.com/fighter-details/8d20d76af3f213ce
Yoshinori Horie,1995-05-10,http://ufcstats.com/fighter-details/3fa7688bfe48a493
Salvador Woods,1985-02-05,http://ufcstats.com/fighter-details/8de471543d9c933e
Brent Primus,1985-04-12,http://ufcstats.com/fighter-details/46caf130099206cd
Dorian Price,1977-08-20,http://ufcstats.com/fighter-details/ee4b670e159f4a33
Gabriel Silva,1994-08-26,http://ufcstats.com/fighter-details/002ca196477ce572
Jhonata Silva,1997-04-24,http://ufcstats.com/fighter-details/4e33534d1e036444
Maria Silva,1995-12-19,http://ufcstats.com/fighter-details/4408865b4e65e374
Tyler Hill,1991-08-10,http://ufcstats.com/fighter-details/006efbb0c1621fd7
Charlie Kohler,1976-07-16,http://ufcstats.com/fighter-details/5717efc6f271cd52
Melsik Baghdasaryan,1992-01-28,http://ufcstats.com/fighter-details/a52bc1e62cf0b7c6
Marco Beltran,1986-05-18,http://ufcstats.com/fighter-details/ec71a892fada28c7
Sidney Outlaw,1992-04-11,http://ufcstats.com/fighter-details/871ce0b4a01922b6
Anthony Romero,1997-02-25,http://ufcstats.com/fighter-details/6f81399074fcdbba
Jared Rollins,1977-01-26,http://ufcstats.com/fighter-details/c4b6099f0d25f75e
Vitor Costa,2000-09-19,http://ufcstats.com/fighter-details/c41cbb5bf944ca54
Orion Cosce,1994-07-15,http://ufcstats.com/fighter-details/2c010b26a3306969
Matthew Riddle,1986-01-14,http://ufcstats.com/fighter-details/d023ae89a2a4a41e
Al Matavao,1994-02-23,http://ufcstats.com/fighter-details/eec3fe66a8b11a26
Michael McBride,1986-03-09,http://ufcstats.com/fighter-details/443f60bec7c3c3d5
Evan Esguerra,1978-07-13,http://ufcstats.com/fighter-details/ed220e87bef0cc64
Nick Ertl,1968-10-29,http://ufcstats.com/fighter-details/74061adb224be3cc
Brendon Marotte,1996-01-12,http://ufcstats.com/fighter-details/d7fe8c6b7d2872e5
Christina Marks,1985-11-08,http://ufcstats.com/fighter-details/c7be22a47a58365a
Julieta Martinez,2004-09-14,http://ufcstats.com/fighter-details/f77afa72da84c9a8
Melissa Martinez,1997-08-18,http://ufcstats.com/fighter-details/3f4c3bc822bea45d
AJ Matthews,1988-01-23,http://ufcstats.com/fighter-details/18e4f61f16f458c6
Suman Mokhtarian,1992-06-13,http://ufcstats.com/fighter-details/192520689012c7e4
